,cs1,cs2
194,4.78259466685148,1909.1631302115547
195,18.333419370177392,2051.715013661641
196,3.1912561887144593,2245.227078462639
197,16.9328200941915,1147.2110045647935
198,4.241371179459074,1118.3882709912236
199,16.58871326990065,2130.548380961337
200,25.660423608632204,1520.1898595290686
201,13.977169233105165,1285.9339550391426
202,10.272522603682248,2159.479023873103
203,22.261014211645172,1599.7312147314594
204,14.416343966635976,1589.661153155444
205,14.27888128365389,1926.321193131575
206,23.176296310645256,1813.440532688883
207,13.608256997341151,1664.4445283689254
208,14.97722248055783,1750.2553565514384
209,18.220121515567712,1336.070397019158
210,23.06245029373929,2540.163532679446
211,20.17502231770606,1763.7360600539287
212,12.209392946280447,1757.2096755113312
213,11.176847698721941,1472.5470239644699
214,5.505082197040307,1141.197639036137
215,19.495615446055027,1973.6425193534792
216,17.346649149491324,1924.484638505483
217,23.47216571897402,1521.5892691151964
218,14.407574870018646,1537.81124639471
219,12.328963282788767,1636.7745213357646
220,15.167910132618807,1358.254100273215
221,11.492942468369378,1826.7370161473686
222,23.74142869688493,1909.3565260025518
223,20.620271725414845,1845.147847477448
224,13.783565388141064,1549.8855408096886
225,12.168666244851593,1960.553284984853
226,32.02437267001165,1797.4663032456629
227,22.98367005676143,1856.5402695426249
228,28.513678009838156,1793.3092641205924
229,11.708134540154893,1619.69528056145
230,15.76732197123028,1816.7147997048382
231,20.53957961979689,1387.7232990245884
232,18.023826832000683,1841.2592313108187
233,13.528020031005,1893.1842458770088
234,11.6761313436269,1173.2045732571423
235,24.520845159005386,1898.5107509325521
236,14.339660671406556,1985.2360342436486
237,19.704105154786266,1787.657015758326
238,11.878174570978032,1506.1859285739863
239,23.529318099909315,1995.244543050692
240,9.443252040112107,2115.7148377871713
241,16.750006330735058,1643.5199574494777
242,10.247829789370792,2132.4760397765667
243,9.532130573470203,1649.6195358837954
244,9.436051776316773,1874.6393213948202
245,3.347212055253882,2347.957537975704
246,19.03829231818737,1681.3334968025997
247,27.2962187017574,2046.1441908799998
248,13.941868235633613,2179.691090819646
249,13.15023729588663,1769.9642282731747
250,18.975359880234276,1583.8285274004545
251,15.186933003965388,1113.1313574716437
252,11.159877492122078,1478.9378085879794
253,4.102255864655572,1710.656758814861
254,13.13672569298118,1393.8337856907015
255,11.908260912865503,1864.4580792689437
256,23.996846502057508,1708.8265438216026
257,18.574390350514847,1166.1309682901024
258,24.5960350943457,1373.0632790524894
259,9.561096457488901,2160.1577221982598
260,18.470322053652417,1970.034985061574
261,17.24925886744864,1813.6252940016568
262,15.811522044972266,1478.4930683281302
263,14.975439399053526,1826.714422872776
264,9.507296067068594,2125.5001584827864
265,10.69171754135088,1799.0699966794123
266,17.335022910380957,1744.9511414912356
267,15.99969424606027,2188.8331264680573
268,15.435831474481251,1960.5141139490215
269,17.189847102985226,2156.706565629844
270,10.567708239287423,1326.1864984032395
271,20.05015734234173,1731.5044276727588
272,16.62316471733569,1395.353355272794
273,15.400854053692704,1912.7997796992663
274,27.00558495055155,1658.6866189604516
275,18.863138334184946,2041.7565381446636
276,17.315847609185877,1967.4955084992434
277,13.67494087880201,1931.7083206865975
278,11.959542254247014,1365.3409509933297
279,7.830176892114798,1532.060552646502
280,15.025162659119893,2310.0111670756883
281,15.832898914742138,1634.3005488814479
282,24.875518523119954,1563.7331640333919
283,10.392802336514727,1891.7219636515374
284,23.50823902916594,1142.5682777719387
285,10.235407627682147,1980.7810128886495
286,8.547080301073999,1241.451628237658
287,18.01590750412841,2000.9000152284596
288,16.263859534041565,2145.6772604768985
289,18.863966319926245,1247.636768297366
290,7.733445967777727,2179.992668300716
291,14.590622211953171,1456.8574105490702
292,24.272905955665294,1564.8085311983098
293,15.16589293189846,2122.3258013803347
294,8.872071140715404,1586.0681394749497
295,17.817566627643025,1418.7080795508205
296,12.836302349073216,1565.795587572259
297,8.538233520959615,2217.993987976942
298,6.369527148548821,1968.7440824243174
299,15.335957114376809,1585.3992177718198
300,11.22041742394524,2341.0702304710853
301,21.750295217682567,1703.4689415358184
302,4.580807106198079,1982.2723186159144
303,13.798479231831696,1632.8727862631863
304,24.553512456339078,1074.5459160960663
305,12.317321677873451,1304.5319777929046
306,10.195884688940135,1494.8523212856035
307,10.14672500479847,1518.370631459864
308,22.389907596550195,1856.2206234697821
309,15.806904999869221,1740.761407208703
310,11.615946810602331,2196.9207976574216
311,15.610197217259874,1366.3087255525656
312,17.613743569971003,1589.2915777720116
313,18.057824556486658,1285.1752743744007
314,11.40451838453267,2270.768386425968
315,18.07032613559197,1459.8983850599577
316,31.808547031126054,1577.2367598661433
317,15.85460810981657,1653.6627125185319
318,17.00115156521569,1883.5760558242766
319,8.421640192368734,1983.543044102723
320,17.84166820005062,1820.048985867518
321,23.52549352620388,1520.9001061759827
322,12.660062873926515,2269.3211225266814
323,2.615591551262465,1508.0087617124977
324,14.937311235987424,1659.8461685709838
325,16.787563052313683,1424.3588139739588
326,17.639749043559764,1700.0490399367786
327,17.2045826425288,2041.0709771228444
328,12.350138746129193,2348.7649263934227
329,14.82646625977418,1372.4702499729376
330,10.931802652236078,1903.4383964536976
331,14.444618727172102,1610.3048431789825
332,13.126909587286043,1930.6259748253237
333,24.08722706974131,1849.4943851991995
334,11.959844776356302,1722.8883766841268
335,13.402428639962075,1521.5030468405241
336,11.986732918766295,1651.1025030164496
337,26.793635962928946,1703.6014745982511
338,14.909249857396166,1672.571965198618
339,7.040756841555753,1256.8656411928034
340,22.851040665338296,1646.3220139960545
341,7.214009963574451,2135.4018882161895
342,15.243191789225369,1272.8011918113468
343,15.490803635024612,1663.5223554482131
344,31.4118487933698,1866.0413411340646
345,21.303168232039752,1392.6517202653908
346,11.664630043109035,1713.2582581528268
347,11.916588876898945,2006.4303409244988
348,12.18043287734389,2203.763914081078
349,17.261979328919274,1521.261360933537
350,18.30920700369018,1698.693402428169
351,10.981193152702737,1722.9894926372176
352,11.722710996256394,1332.197223265103
353,16.314160490960646,2216.188406176435
354,15.696386715567993,2063.188215448642
355,14.345345932453213,1594.6507107507693
356,19.93712520608349,1685.797399492224
357,18.889966344835454,1648.8801606021514
358,2.307674878563803,2058.1168967185395
359,9.805611535902948,1762.7854339406792
360,10.581463760647557,1904.5623426711024
361,11.654176408846887,1619.998488086815
362,15.89491656736134,1532.1344054226345
363,15.201657074051209,1928.9566324887282
364,20.885316908251326,1935.1731846609016
365,16.906474757737882,1316.269716213659
366,14.391231223566537,1627.7408616730786
367,11.796882337989587,1652.4018345698105
368,14.749569517510276,1315.6694030490173
369,16.543463660180862,2085.4710915051774
370,21.946147916052915,1788.9538678815866
371,11.910265229862718,1808.6843172078559
372,12.259443456698534,2211.11033172331
373,17.676951869837907,1403.6136481486806
374,20.859230411441175,1396.4969277297946
375,22.211327273091648,1931.295010939477
376,20.875619267325856,2319.5610756086
377,20.11175913370922,1944.9569900816277
378,19.569206553883834,1385.8531253315457
379,24.879735579908345,1718.3846465179172
380,10.95399752398055,1514.07577925749
381,5.583203908434978,1791.2452784276222
382,8.544042228942404,1749.5330120623485
383,11.405372532875539,2139.2370601360817
384,16.513714714045495,1916.4649846895188
385,18.278541686768126,1212.0576398100468
386,25.908865022515336,1926.1096387758944
387,18.784617395730855,2078.1544717317106
388,12.687096844967641,1210.1500549246866
389,14.794251676803087,1813.2037725319651
390,9.392657885986447,2039.1554536000524
391,14.578207165718021,1850.461224713482
392,22.15577196860288,1542.0106829222505
393,21.23062685235965,1676.5138610867114
394,14.381945224293137,1564.5266677545699
395,10.450630428558954,2330.810813603835
396,17.025032618714974,1629.8797356650803
397,18.683199805301776,1597.511722014975
398,13.832662873803155,1112.0143954237508
399,16.251207120661576,1456.114780928937
400,29.527307605008996,1755.007529613516
401,24.975848340482216,1877.381179359493
402,8.83892934071418,1646.1787288169842
403,2.576525306916788,2254.3050346019418
404,9.84658832135228,1311.9575262272797
405,16.440713979477394,1386.0052656200935
406,15.58040758157083,2108.4418930475526
407,18.54941129012896,1815.9281015116578
408,21.889000606740364,2167.421199161841
409,16.319126056611765,1551.5754515602373
410,15.206797153172358,1817.103818042665
411,15.672618531652898,925.080449252475
412,10.58207198495871,2047.7983735084144
413,23.763862732584585,1762.0672509742026
414,12.736720583979535,2004.8919063297558
415,21.66088905707721,1473.4575306575352
416,3.220398636676876,1314.346364117236
417,19.21449253803394,1251.4554438551074
418,28.807985289926766,1827.962937021656
419,19.613354588909722,1458.8819979056757
420,17.915232452462572,1936.2032635025303
421,15.347928983315237,1871.2447445549926
422,23.177092330631073,1803.1339046481364
423,17.28898758681058,1920.9269573667236
424,18.12742370158088,1746.9253183797907
425,15.202180005400656,1826.3322823874691
426,13.940074539126721,1989.3343629732337
427,11.02808795181312,1515.7700400231574
428,17.18955541406689,1259.9131439279784
429,27.259280155159356,1935.6150550528678
430,5.098825457415059,1679.010926097848
431,15.975277870603277,1314.5228772307112
432,15.113283320479582,1761.394419749371
433,16.983571137972117,1628.241446405229
434,7.916528465307722,2117.8384732571844
435,19.149239929829633,1948.852481832021
436,33.234378388783455,1566.7597363327886
437,15.633684241184781,1488.6145199191083
438,12.736359125201892,1752.620529322837
439,11.384899265017536,2227.8573683732175
440,23.736845728566955,1819.4124862359681
441,19.59277752713011,1322.1831189470254
442,13.401660846902319,1522.304267194772
443,18.005255411769774,1598.8674755763063
444,9.104369971021283,1800.2921427382125
445,16.393954638688378,2081.0022971426497
446,18.522079650522254,1964.0196534926245
447,4.725126942382859,1681.4123102050264
448,18.867970150462504,1685.7580809380884
449,13.627859113852496,999.1477112402138
450,19.74138494431992,1763.610034990414
451,9.3686738106032,1869.6356422957108
452,10.015417663825412,1252.5143507695761
453,14.817519663284667,1297.211340939927
454,9.84258975023019,1471.6225349924928
455,18.404006462831234,1497.959970364276
456,25.176880245696147,1776.690709244404
457,14.350959276283996,1539.7982960585862
458,13.376020793284741,1928.8896969940622
459,19.10863802531277,1687.8780792513082
460,16.816507713859156,1306.9462390213407
461,21.286902042739275,1948.9909464589841
462,28.590050350693755,1510.1723640929265
463,13.32516939049647,1733.6514877349957
464,10.010341557476767,2180.1956914656803
465,17.56608672918036,1641.3949805562588
466,24.172019850818103,1887.3057386258956
467,22.172085780921414,1664.2963183427923
468,20.678529522312676,1544.7875570246508
469,25.973123872087676,1680.4000962308346
470,12.329694122596537,1534.1853547652988
471,11.513823654103604,1708.7420807947956
472,11.528318613225313,1620.2661424501628
473,11.830802106214794,1601.3599752389919
474,13.812420736553847,2137.737215320177
475,7.94343215747624,2002.6898546867458
476,6.790463867837189,1752.6040835979773
477,12.862582206202758,1830.4547883684013
478,17.54292538510555,1804.1790740545446
479,22.55539479369889,1724.7434933635323
480,22.526480533876835,1938.293539990444
481,23.65177227368635,2018.5962499023076
482,16.65655019984226,2064.2682727934607
483,12.545671529771978,1667.436055372357
484,18.458161035085332,2196.383072057154
485,24.83031495318253,1742.5020382658647
486,20.27680005487866,1753.018938953072
487,18.61070124224451,2191.4412328575972
488,9.386502533108821,1636.4390167938288
489,30.506918528573696,1641.851811139865
490,8.128595407482381,1889.347820471479
491,15.705002567719351,2096.459798969408
492,20.37246659138778,1970.4999721594932
493,23.04264942449817,1473.258482067774
494,10.12225162186113,1413.757246987562
495,23.98814136815247,1969.2249248946523
496,13.247333019843392,1901.3387017614682
497,21.8904336650632,1801.6214404611505
498,25.42866405129461,1644.3176889096535
499,8.188400029612637,1625.6556678937625
